id,reviews,sentiment,project_name,
2.49E+17,很不错的宝贝，很适合宝宝,正面,清洁护肤,
2.49E+17,凑单时买的，没想到还挺好用的，而且说是孕妇和妈妈们都可以用，确实温和不刺激，特别适合敏感肌肤使用。去除角质很干净，去完再用洗面奶洗干净，一点都不紧绷,正面,清洁护肤,
2.49E+17,第好几次回购了，超级喜欢他们家的护肤品，我在备孕中，网上查询了很多适合备孕还有孕妈妈的产品，发现了这一款，使用起来真的让我觉得太好用了吧！没有很浓烈的香味，清淡不油腻，就是自然纯粹的味道，喜欢，大爱！,正面,清洁护肤,
2.49E+17,物美价廉物超所值，可以考虑再次入手哦...机不可失失不再来哦?,正面,清洁护肤,
2.49E+17,壁丽家东西真是太好用啦，之前买的洗面奶很好用，这次又买了眼霜跟润唇膏，感觉非常好，很适合我，会回购哒,正面,清洁护肤,
2.49E+17,小小一只，味道挺好闻的,正面,清洁护肤,
2.49E+17,很温和不刺激皮肤，好用,正面,清洁护肤,
2.49E+17,用起来没味道，只是洗后头发有点干，没我想象的好,负面,清洁护肤,
2.49E+17,这次购买，优惠力度大，一直用,正面,清洁护肤,
2.49E+17,产品包装：很好产品香味：很好使用感受：挺湿润的，适合孕妇,正面,清洁护肤,
2.49E+17,还不错，用了才来评价的。,正面,清洁护肤,
2.49E+17,不错，洗面奶很舒服，以后也打算用这款洗面奶了,正面,清洁护肤,
2.49E+17,洗面奶回来了，非常好，特别喜欢，下次还会继续购买！,正面,清洁护肤,
2.49E+17,神器,中性,清洁护肤,
2.49E+17,一点都不好，用了还那么红那么其他功能：厶,负面,清洁护肤,
2.49E+17,媳妇在用，看着不错。,正面,清洁护肤,
2.49E+17,洗面奶很好用，淡淡的香味，洗完脸也不干,正面,清洁护肤,
2.49E+17,~推荐的，身体反应味到带香味的洗面奶就想吐，这款没有味道，很符合,正面,清洁护肤,
2.49E+17,不好用，敷上眼睛周围很刺痛，可惜了money,负面,清洁护肤,
2.49E+17,太太太好用了，我摸着我的良心评论这款好用的油，先抹油后水加乳液然后防晒，真的是透亮透亮的奶油肌,正面,清洁护肤,
2.49E+17,不好用，小盆友洗了头发第二天就油了，以前从来没有这样！,负面,清洁护肤,
2.49E+17,收到货晚上直接开来用了，没拍图片，味道很好闻，用起来很温和不错,正面,清洁护肤,
2.49E+17,大宝也是用这个牌子，二宝也继续用。目前没有妊娠纹,正面,清洁护肤,
2.49E+17,这是他家买的第三瓶油了，干皮，刮痧直接用，有时候加乳液里,中性,清洁护肤,
2.49E+17,还行吧,正面,清洁护肤,
2.49E+17,售后态度超级差，才洗一次，头皮本来健健康康的，洗一次成这样了，奉劝大家别买，我还是查全网测评买的洗一次就头皮满天飞，找售后售后态度差的不能在差，,负面,清洁护肤,
2.49E+17,满满的惊喜 ，补水效果很好，用完皮肤软软嫩嫩的 ,正面,清洁护肤,
2.49E+17,使用感受：从怀孕到宝宝现在5个月了一直都在用，非常好的一款洗面奶,正面,清洁护肤,
2.49E+17,还不错，味道挺淡的。,正面,清洁护肤,
2.49E+17,水乳收到了，商家还送了50毫升的水，很划算,正面,清洁护肤,
2.49E+17,味道好闻。温和不刺激皮肤。会回购的,正面,清洁护肤,
2.49E+17,挺保湿的，擦了立马不痒,正面,清洁护肤,
2.49E+17,不错，很满意，非常喜欢会再来光顾的1、质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。2、收到货，第一时间拆包装，感觉质量还是比较好的，与卖家描述的还是一致的，非常满意，发货速度比较快，物流公司服务态度很好，运送速度很快，总的来说这次是很满意的一次购物，感谢卖家。,正面,清洁护肤,
2.49E+17,好。,中性,清洁护肤,
2.49E+17,此用户未及时填写评价内容,中性,清洁护肤,
2.49E+17,两个多月开始用的，用了差不多两个月了，感觉挺好的，很温和，孕妇专用，比较放心,正面,清洁护肤,
2.49E+17,日期不太新鲜，明年就过期了。,负面,清洁护肤,
2.49E+17,不知道好用不，姐姐用,中性,清洁护肤,
2.49E+17,完全没有味道，挺好的，滋润度还可以，刚用，还没有明显效果。,正面,清洁护肤,
2.49E+17,有些香香的味道，还不算刺鼻，皮肤不是很容易吸收，不知是否有使用方法要求，希望能有用限制妊娠纹的发生，产品如果参加活动还算合适。,正面,清洁护肤,
2.49E+17,很好用，非常可，下回还买,正面,清洁护肤,
2.49E+17,小龄宝宝大部分都是二合一，难得一个单独的洗发水，很香，洗完很顺滑,正面,清洁护肤,
2.49E+17,怀孕期间一直用这个牌子。还不错，哺乳期继续用！,正面,清洁护肤,
2.49E+17,说实话很不好，洗完紧梆梆的，一般般吧，没有十月天使好,负面,清洁护肤,
2.49E+17,使用感受：挺好的用着也不错温和洁净专用安全健康,正面,清洁护肤,
2.49E+17,这个是真货吗？客服也找不到。,负面,清洁护肤,
2.49E+17,我是敏感皮肤，用很多护肤品都容易导致过敏，所以在选择的时候都很谨慎，无意中看到这个牌子是孕妇使用的，嗯，应该是比较不刺激的吧，所以选择来试试看。包装的很好，气味也是温和的，感觉比较滋润，使用一段时间后看看效果，如果好的话还会继续购买,正面,清洁护肤,
2.49E+17,店家很讲信誉，货品不错，下次还来,正面,清洁护肤,
2.49E+17,非常好的洗面奶，洗得很干净,正面,清洁护肤,
2.49E+17,洗发膏很好，清香型，物流也很快,正面,清洁护肤,
2.49E+17,其实有点油，吸收一般比较慢，胜在价格便宜，反正妊娠纹要长涂啥都长，买个心理安慰,负面,清洁护肤,
2.49E+17,用起来不会感觉油腻，有一点点提亮肤色的作用，总体感觉还可以,正面,清洁护肤,
2.49E+17,多次购买给小朋友用的东西非常好,正面,清洁护肤,
2.49E+17,有点淡淡的香味，很不错,正面,清洁护肤,
2.49E+17,京东的活动碰到就是运气，毫不犹豫的就囤起来了。,中性,清洁护肤,
2.49E+17,给孩子买的，还不错吧，一直用这个牌子的洗发水,正面,清洁护肤,
2.49E+17,非常好，味道也好闻,正面,清洁护肤,
2.49E+17,孕妇水乳非常好用，不过敏，就是味道有点不好闻,负面,清洁护肤,
2.49E+17,用了好久了，还行吧，主要宝宝还不害怕还觉得挺好玩，带娃没时间，这个简单方便，贴上去凉凉的，就是不知道具体作用能有多少了，不过还是要保养的,正面,清洁护肤,
2.49E+17,质量好好，非常柔和，味道也不错,正面,清洁护肤,
2.49E+17,买了很多啦,中性,清洁护肤,
2.49E+17,已经多次回购了，这次搞活动一共买了6瓶，至于效果么，也不知道有啥效果，不好也不坏，一直都在给宝宝擦，用的很快，建议买50g的,中性,清洁护肤,
2.49E+17,好用第二瓶了适合细软法治的小孩子,正面,清洁护肤,
2.49E+17,非常不错，京东自营品质很好。,正面,清洁护肤,
2.49E+17,起泡效果：不是很多泡泡，洗婴儿头还是可以毕竟头发不多产品香味：有点点香味，还能接受产品配方：温和，但是洗完皮肤有点干使用效果：清洁效果还是挺好，洗乳痂。其他特色：这个开口还是多合理每次倒都不会多倒,正面,清洁护肤,
2.49E+17,~推荐产品，放心,正面,清洁护肤,
2.49E+17,买的亲润的橄榄油，这两天感觉肚皮痒痒的，~查了一下，说是要开始长妊娠纹了，想想长成花肚皮就有点恐怖，赶紧上网看看各品牌的橄榄油以及宝妈们的用后的评价，最终选择亲润的舒纹护理油，价格实惠，不油腻，很清爽，不用担心涂抹到衣服上。,正面,清洁护肤,
2.49E+17,这个东西本身购买价格都是商家含税的，结果购买还是重复再一次被收税，联系客服处理，客服都没有处理，后台问题处理直接完结。,负面,清洁护肤,
2.49E+17,用着还不错,正面,清洁护肤,
2.49E+17,东西不错，就是有些贵，为了老婆，值了！,负面,清洁护肤,
2.49E+17,产品包装：简简单单，不花哨，很满意。产品香味：没有味道，相比我之前用的身体乳，这个真是一点味道都没有。使用感受：用了几天，总体来说还可以，身上不起壳。,负面,清洁护肤,
2.49E+17,一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！(?&bull;??&bull;?)??价格超优惠，性能也非常棒，完美的一次购物,正面,清洁护肤,
2.49E+17,产品香味：味道很淡，适合孕妇使用，但是很小瓶，略贵,负面,清洁护肤,
2.49E+17,宝宝出生就在用这个，期间换过别的，但感觉用着都不太合适，又买了这个,负面,清洁护肤,
2.49E+17,洗头沐浴二合一对于长发娃洗头感觉有点干了，所以买了洗发水试试,中性,清洁护肤,
2.49E+17,味道挺好闻的，一股蜂蜜的味道，洗完头发很滑不干涩,正面,清洁护肤,
2.49E+17,没有什么味道，挺好用的，洗完之后头发也挺蓬松的,正面,清洁护肤,
2.49E+17,产品包装：一个塑料膜包装的，外面一个纸箱子?。产品香味：味道很淡，适合孕妇，不会反感的味道。使用感受：身上有水的时候不太能推得开。也有可能是抹得太多。其他特色：一天擦一次，我是属于干皮严重的。看自身情况定。适合体质：干皮,负面,清洁护肤,
2.49E+17,还没用，等用过之后要追加评论。,中性,清洁护肤,
2.49E+17,先评价快递，快递又快又好，商品还没用，用完再评价。,正面,清洁护肤,
2.49E+17,回购几次了，这次的日期很好，到23年4月了。囤了2瓶，可以用很久了。这款香味好闻，泡沫细腻。洗澡宝宝的头发香香的。,正面,清洁护肤,
2.49E+17,孕妇使用的洗面奶，很温和,正面,清洁护肤,
2.49E+17,挺好用的，就是不耐用，量小,负面,清洁护肤,
2.49E+17,京东自营物流就是快用着还行,正面,清洁护肤,
2.49E+17,产品包装：好,正面,清洁护肤,
2.49E+17,产品包装：缺点，没有塑封，打开就留出来了，产品香味：无香味，挺好的使用感受：油性比较大，不好吸收适合体质：怀孕期间使用，挺好的,负面,清洁护肤,
2.49E+17,老婆怀孕以后就一直用的嫩芙洗发水，贵是贵了点。但是孕妇对气味很敏感，这个牌子的洗发水没有味道。用下来体验不错，很满意，这瓶用好正好。,正面,清洁护肤,
2.49E+17,这是第二次购买，保湿效果挺好，送货上门，特别方便，就是是不是正品就不知道了，只觉得挺好用,正面,清洁护肤,
2.49E+17,一直用，挺好的，比较适应,正面,清洁护肤,
2.49E+17,质量好，无激素，保湿效果好，,正面,清洁护肤,
2.49E+17,该产品特别好适合小朋友使用。,正面,清洁护肤,
2.49E+17,还不错，买过很多次，主要快递给力。,正面,清洁护肤,
2.49E+17,很稀,负面,清洁护肤,
2.49E+17,送货很快，东西不错，值得购买！,正面,清洁护肤,
2.49E+17,质量不错包装可以继续回购,正面,清洁护肤,
2.49E+17,还行，老婆用几次，就搁置了,中性,清洁护肤,
2.49E+17,加入会员，会有一个手工皂，但是找遍了也没有。这么大的品牌竟然会骗人！,负面,清洁护肤,
2.49E+17,发货速度很快，东西包装的很好，价格优惠，我很满意?，还会回购非常好，宝贝很高大上，质量很好，看上去就给人一种高级感，价格也合适，这次网购很愉快，大赞?,正面,清洁护肤,
2.49E+17,比较水润，不搓泥,正面,清洁护肤,
2.49E+17,这款精华油看使油，但是一点也不油腻，我已经用了一半了，保湿效果可以,负面,清洁护肤,
2.49E+17,第一次用！贵点还是值得的！,正面,清洁护肤,
2.49E+17,用了一瓶，头皮屑没了头发还掉的少了,负面,清洁护肤,
2.49E+17,老婆说用了头发有点腻，没有施巴用了头发更松散。,负面,清洁护肤,
2.49E+17,很好用，用起来很自然,正面,清洁护肤,
2.49E+17,产品包装：包装完整产品香味：没有特殊香味使用感受：还好,正面,清洁护肤,
2.49E+17,使用的时候头发很柔顺，泡泡不丰富，容易冲洗，洗发水没有香味，挺好的,正面,清洁护肤,
2.49E+17,非常好用的一款宝宝洗发水，香香的，滑滑的,正面,清洁护肤,
2.49E+17,三年保质期限还剩一年，其他都还好,正面,清洁护肤,
2.49E+17,这款洗发水我买第二瓶了！真心是不错，不假滑，也不油腻，泡沫也很细腻！孕期一直用，感觉以后也可以继续用！另外他家气垫也不错，也一直在用呢,正面,清洁护肤,
2.49E+17,价格实惠，杯子实用，一直依赖的品牌。,正面,清洁护肤,
2.49E+17,洗后头发不紧绷，很不错，泡面丰富。推荐购买,正面,清洁护肤,
2.49E+17,家有二宝，一直用这个，保湿不伤肤，用完再涂一下身体乳，效果更佳,正面,清洁护肤,
2.49E+17,泡沫丰富，香味宜人，洗后头发不毛躁，很顺滑，适合宝宝使用,正面,清洁护肤,
2.49E+17,一直给孩子用施巴，买来这个还没用呢，听别人推荐的，说是好用,中性,清洁护肤,
2.49E+17,这款比洗发沐浴一体的更好用一些,中性,清洁护肤,
2.49E+17,特地用一段时间来评价，一点都不好，起不到紧致的效果，想想也是，才40块钱的东西怎么可能有效果，就当交智商税吧，想买的慎重,负面,清洁护肤,
2.49E+17,质量好，没辅作用，有效果，值得购买,正面,清洁护肤,
2.49E+17,澳兰黛眼膜，好用，价格可以！,正面,清洁护肤,
2.49E+17,用了搓泥，买了两盒，一盒拆开使用了，不知道能不能退一盒,负面,清洁护肤,
2.49E+17,怀孕至今一直用亲润的牌子。,中性,清洁护肤,
2.49E+17,非常好用三滴在脸上妆前妆容不会卡，晚上摸5滴水油平衡非常好,正面,清洁护肤,
2.49E+17,产品包装：包装严实，很好，没有漏也没有烂，也没有压到，不错?，棒棒的产品香味：香味不浓，清清的香味，好用，用完好爽，不绷紧，超级好用，还会回购哦。,正面,清洁护肤,
2.49E+17,一点也不好用，问客服也没有给个说法，用完之后头发掉的比较多还头皮痒，差评！,负面,清洁护肤,
2.49E+17,东西还可以，奶香味,正面,清洁护肤,
2.49E+17,孕期一直用的这个，还可以吧,中性,清洁护肤,
2.49E+17,味道很好闻，洗完后头发也挺柔顺的,正面,清洁护肤,
2.49E+17,非常不错，保湿效果好，润润的,正面,清洁护肤,
2.49E+17,一直用这个给宝宝洗头，做活动超划算，味道清香不刺鼻，感觉洗完头发也比较好梳，不流泪也很重要，比洗发洗澡二合一的要好用一些感觉,正面,清洁护肤,
2.49E+17,非常喜欢的一个品牌，用了细纹真的淡了很多,正面,清洁护肤,
2.49E+17,一般，不怎么好用,负面,清洁护肤,
2.49E+17,挺不错的,正面,清洁护肤,
2.49E+17,这款洗面奶买来使用之后觉得太好了，我之前没有遇到过这款洗面奶，自从买了这款以后，我以后肯定会无数次购买我孕期的时候在用,正面,清洁护肤,
2.49E+17,沐浴露挺好的，没有假滑，后背控油可以。 洗发水和护发素不好，用了有头皮屑?????? 之前用别的都没有头皮屑 ,负面,清洁护肤,
2.49E+17,非常喜欢，感觉很自然,正面,清洁护肤,
2.49E+17,打开了口子，没封口的？？用着不放心,负面,清洁护肤,
2.49E+17,嫩芙这个品牌从一怀孕就开始用了，实在是太好用了，赶上有活动价格实惠就屯一波，关键是原价小贵，一有活动都得六折，打算一直用下去，用到哺乳完。,正面,清洁护肤,
2.49E+17,挺好的,正面,清洁护肤,
2.49E+17,产品香味：孩子一直在用，多次购买，正品,正面,清洁护肤,
2.49E+17,怀孕了所以买了这款孕妇面膜，使用感受很不错，用完以后脸很嫩，很好吸收，精华液很多，会回购的一款面膜。,正面,清洁护肤,
2.49E+17,特别好用。值得购买，买的东西太多了，京东的东西一如既往的好，值得信赖！,正面,清洁护肤,
2.49E+17,0,中性,清洁护肤,
2.49E+17,一直信赖，非常适合我的皮肤,正面,清洁护肤,
2.49E+17,香味对比洗发水椰子的好一些，还可以吧,正面,清洁护肤,
2.49E+17,最近都是用这个牌子的洗护用品，比较放心,正面,清洁护肤,
2.49E+17,坐标广州，本人夏季脸上混油、油皮，身体肤质中性。商家的物品收到了，包装高大上，送了脸部按摩轮跟身体油小样5包，特意使用了2天才来评价，先说身体油，很大罐，非常清爽不粘腻，洗澡后轻轻按摩就很快吸收了，有股淡淡的薰衣草香，非常治愈，据说这是款全身都能用的万能油，我发尾也摸了点，当护发精油用，很赞。因为油皮嘛，脸部精油我一般晚上用3-5滴，按摩提拉脸部几分钟，就全吸收了，一点都不油腻，第二天晨起脸部肌肤非常柔软顺滑，中干性肤质可以早晚当精华用或者加到面霜或者粉底中使用，油皮还是空调房用比较合适，福来的精油真心好用，我会一直回购。广州的夏天就像蒸桑拿，出门五分钟，流汗2小时。,正面,清洁护肤,
2.49E+17,很喜欢这个椰香味棒棒哒,正面,清洁护肤,
2.49E+17,淡淡的香味，保湿效果好，很温和,正面,清洁护肤,
2.49E+17,自从怀孕，皮肤干燥，用了这个素颜霜，保湿效果很好，孕期也能美美的,正面,清洁护肤,
2.49E+17,价格实惠，品质优良，快递服务也很到位。,正面,清洁护肤,
2.49E+17,一如既往的好用,正面,清洁护肤,
2.49E+17,超级香的洗发水，爱了~宝宝头很容易出汗，这个洗发水清洁力不错，持久性也好，平时到第二天晚上宝宝的头都很臭了，用了这个洗发水还能保持得挺香~,正面,清洁护肤,
2.49E+17,对去头痂比较有效，洗了几次就没了,正面,清洁护肤,
2.49E+17,不错，很滋润，超好用，大家都喜欢,正面,清洁护肤,
2.49E+17,发货超级快，到货超级快，包装很精致，真的是开启了新世界的大门&hellip;&hellip;,正面,清洁护肤,
2.49E+17,产品包装：包装不错，清新大方，比较好看产品香味：淡淡的清香，不刺鼻，好闻，挺不错的使用感受：感觉挺好的，对皮肤很温和亲肤，不刺激适合体质：孕妇适用，感觉没有特殊的体质要求其他特色：正好有需要，也刚好趁着欢购节搞优惠活动，就赶紧下单买一些，反正都是要用的，优惠一点是一点，赞一个,正面,清洁护肤,
2.49E+17,这款面部精油，不好不坏，没什么特别的使用体验,中性,清洁护肤,
2.49E+17,收到了，超级满意，售后服务特别好,正面,清洁护肤,
2.49E+17,这款护手霜不错，买了两次,正面,清洁护肤,
2.49E+17,产品包装：稍微有点简陋，外包装盒容易压扁了，没有塑封，瓶口也没有封住产品香味：香味比国产的淡一点，更能接受使用感受：很滋润，也不油腻，使用效果暂时还不清楚，希望有效果吧，还当颈霜来用的，不知道能不能缓解缓解颈纹，价格很便宜，性价比高,正面,清洁护肤,
2.49E+17,儿子从小就用的妙思乐，不刺激，好用,正面,清洁护肤,
2.49E+17,发货很快，还送了好多小样！,正面,清洁护肤,
2.49E+17,确实没有味道，物流也很快。,正面,清洁护肤,
2.49E+17,孕期一直用嫩芙，哺乳期也继续使用，无香感觉比较安全,正面,清洁护肤,
2.49E+17,收到了，用了在来评价,中性,清洁护肤,
2.49E+17,使用效果很不错，很滋润，就是用到最后，不太好挤出，改进一下会更好,负面,清洁护肤,
2.49E+17,第二次买，很适合孕妈妈，没味道，去头油也不错，物流给力。挺满意的,正面,清洁护肤,
2.49E+17,还没有用，还买了其他东西一起囤的。也入手了这个试用的。先给个好评 ,正面,清洁护肤,
2.49E+17,第三瓶了，感觉稍微有点油，但比较润。,负面,清洁护肤,
2.49E+17,送的很快，还没使用。,正面,清洁护肤,
2.49E+17,感觉还不错，没有味道,正面,清洁护肤,
2.49E+17,包装很好，完好无损，送货很快！,正面,清洁护肤,
2.49E+17,比实体店起码便宜一半。还是进口的,正面,清洁护肤,
2.49E+17,洗发水控油能力不错，没有香味，用着比较安心,正面,清洁护肤,
2.49E+17,之前用过，很不错，这次趁活动先买来备着,正面,清洁护肤,
2.49E+17,以前用过，没长，不确定是不是这个的效果。希望还有用,中性,清洁护肤,
2.49E+17,没有其他异味，使用起来很好！,正面,清洁护肤,
2.49E+17,不错的东西，下次再去购买的赞赞赞赞赞赞赞赞赞赞,正面,清洁护肤,
2.49E+17,商家你确定你这是氨基酸洗发水吗，真的想骂人了，用了以后，头痒，头皮屑又多，这是#商家，大家别在买了，太假，还孕妇专用，你就不怕用了对孕妇不好，你负责吗？,负面,清洁护肤,
2.49E+17,一如既往的好用，精华很好吸收，已经回购多次了，这次的赠品很赞，适合妈妈们使用，还在观望的妈妈们，尽快入手吧,正面,清洁护肤,
2.49E+17,物流很快，很滋润。。,正面,清洁护肤,
2.49E+17,很好用，质量很好，送货很快,正面,清洁护肤,
2.49E+17,用来做面部刮痧的，期待后续效果,中性,清洁护肤,
2.49E+17,包装开过封口，感觉不好,负面,清洁护肤,
2.49E+17,物流还挺快，隔天就到了同事推荐的，据她说成分很安全，昨天试用了味道还好没有很劣质的香味先用段时间看看～,正面,清洁护肤,
2.49E+17,媳妇怀孕买的，媳妇很喜欢。,正面,清洁护肤,
2.49E+17,送的,中性,清洁护肤,
2.49E+17,忘记补充了，这款可以用很久，很耐用，瓶子虽然小小的，但是耐用。,正面,清洁护肤,
2.49E+17,帮朋友买的，评价不错,正面,清洁护肤,
2.49E+17,整体来说，还是很好的，非常值得再次回购物流很快，质感很好，很漂亮，很喜欢实用性和颜值都非常的赞，我很喜欢，还会再来买的,正面,清洁护肤,
2.49E+17,不错。,正面,清洁护肤,
2.49E+17,非常好，家人很喜欢,正面,清洁护肤,
2.49E+17,感觉挺好的，用着还可以，以后继续买买买。,正面,清洁护肤,
2.49E+17,感觉很不错呢，现在五个月了身上不是很黑，之前有一点点黑的地方了，好像能淡一点。,正面,清洁护肤,
2.49E+17,不好用，太油了，床上内衣上都一股子油味,负面,清洁护肤,
2.49E+17,正在使用，感觉还不错，不闷痘,正面,清洁护肤,
2.49E+17,老婆买的，说用着不错性价比高。,正面,清洁护肤,
2.49E+17,孕妇专用的用着比较放心,正面,清洁护肤,
2.49E+17,真的太好用了，颜值很高，简约风，特别喜欢这个包装。味道很自然，没有太过于香的味道，产品很温和，还买了洗发水和护发素，会回购的。,正面,清洁护肤,
2.49E+17,我敏感皮肤，加上怀孕，这个还是比较柔和,正面,清洁护肤,
2.49E+17,不错，挺滋润的。。。,正面,清洁护肤,
2.49E+17,给俩娃屯4瓶备用,中性,清洁护肤,
2.49E+17,一次买了好几种备用，打折后价格实惠，自营配送速度超快,正面,清洁护肤,
2.49E+17,还没用。用着看看先,中性,清洁护肤,
2.49E+17,还可以，就是持久性不是很强,负面,清洁护肤,
2.49E+17,买这款的大概都是小红书上看了刮痧视频过来的，说是很清爽，但是夏季用，还是闷痘了，虽然我是干皮，只能留着秋冬季再用了。另外她的香味也不讨喜，等换季后用完应该不会回购了。,负面,清洁护肤,
2.49E+17,产品香味：用的还可以，洗的干净，用完再回购,正面,清洁护肤,
2.49E+17,挺容易化的，还可以的？,正面,清洁护肤,
2.49E+17,香味受不了，就是那种橡皮泥的味道。,负面,清洁护肤,
2.49E+17,香，非常香的椰子味道,正面,清洁护肤,
2.49E+17,整体效果挺好的，满意 ,正面,清洁护肤,
2.49E+17,挺好用，第二天皮肤软软的,正面,清洁护肤,
2.49E+17,看着还行，没用，过后在说疗效,正面,清洁护肤,
2.49E+17,看评论说，挺好用的，买来试用下，希望好用,正面,清洁护肤,
2.49E+17,擦上来是白的挺素颜的就是包装不咋样挺劣质的显得刚到货那个盖子就是碎的就掉下来了,负面,清洁护肤,
2.49E+17,这个牌子一如既往的好,正面,清洁护肤,
2.49E+17,用起来挺保湿的。还可以,正面,清洁护肤,
2.49E+17,还不错，用完再追评,正面,清洁护肤,
2.49E+17,整体总得来说还是可以的吧,正面,清洁护肤,
2.49E+17,用来做面部按摩和刮痧。,中性,清洁护肤,
2.49E+17,亲润的东西非常好用，我自从有了二宝，一直在用，这个身体乳非常滋润，还可以当护手霜用，活动价非常划算，真是物美价廉呀！这几年在京东购物感觉特别方便，除了买另外菜和一些必需品去实体超市，几乎都是在京东购物，感谢快递小哥一下,正面,清洁护肤,
2.49E+17,不好用，卡粉，在皮肤上根本打不开,负面,清洁护肤,
2.49E+17,跟图片上的不一样哦，不知道是不是正品,负面,清洁护肤,
2.49E+17,还不错，温和不刺激,正面,清洁护肤,
2.49E+17,使用感受：收到货了，使用比较清爽好吸收，保湿效果很好，很温和产品香味：没有味道产品包装：包装很好适合体质：我是敏感肌肤，使用没有任何不适,正面,清洁护肤,
2.49E+17,我的老天鹅啊，椰子护手霜味道也太重了，而且久久不散，我有点晕,负面,清洁护肤,
2.49E+17,妙思乐是孩子从小就在用的牌子，用别的洗头发就痒，我在澳洲买的艾维诺用过后也痒，后来又用的这款，洗完头发后很顺滑，所以不换了，以后就这个了，日期也在上面,正面,清洁护肤,
2.49E+17,价廉物美，比较润滑，回购,正面,清洁护肤,
2.49E+17,怀孕5个月，最近肚皮发痒，希望用了可以不痒了,中性,清洁护肤,
2.49E+17,产品包装：非常好，没有任何破损和污点产品香味：有一点点味道，几乎可以忽略使用感受：不油腻，吸收很快很容易吸收，感觉用后挺湿润其他特色：怀孕以来一直买亲润的护肤产品，味道都是淡淡的，这款润体乳第一次购买，感觉挺好，吸收好，不油腻，保湿效果挺好,正面,清洁护肤,
2.49E+17,还没用应该是不错,正面,清洁护肤,
2.49E+17,这款洗发露第一次买，效果可以,正面,清洁护肤,
2.49E+17,很棒很棒非常棒太棒了,正面,清洁护肤,
2.49E+17,不错?看着包装就很让人放心?还贴心送了小手册和试用装，很满意。,正面,清洁护肤,
2.49E+17,用了俩次是不错,正面,清洁护肤,
2.49E+17,突然发现有这种护手霜，闻起来味道也不错，抹在手上，皮肤感觉也很好，物流也很快，总体来说还是很满意的,正面,清洁护肤,
2.49E+17,看起来还可以用了再看,中性,清洁护肤,
2.49E+17,很好很快，买了好几次了。,正面,清洁护肤,
2.49E+17,产品质量不错，高大上，温和不刺激，提亮肤色的效果不错。,正面,清洁护肤,
2.49E+17,宝贝一直用这个洗发水，没有缺点。,正面,清洁护肤,
2.49E+17,还可以就是不知道是真的假的,中性,清洁护肤,
2.49E+17,保湿效果好,正面,清洁护肤,
2.49E+17,第一次尝试这种产品，内心还有一点期待，效果不知道如何描述，但是心理安慰自己了~,中性,清洁护肤,
2.49E+17,非常喜欢壁丽的产品，已经第二次购买了，这次新买的精华，涂上之后之地轻盈，一点儿也不油腻，补水效果没的说，非常喜欢！,正面,清洁护肤,
2.49E+17,第一次购买，不知道怎么样，希望好用,中性,清洁护肤,
2.49E+17,真的很好，不干，很保湿。,正面,清洁护肤,
2.49E+17,昨天下午下单，今天一早送到，京东要逆天了！,正面,清洁护肤,
2.49E+17,太香了味道非常香啊。。用在头发少上不怎么顺滑冲洗之后摸起来不滑吹干还有点打结感觉一般,负面,清洁护肤,
2.49E+17,产品包装：非常好产品香味：无气味其他特色：安全，适合孕妇。,正面,清洁护肤,
2.49E+17,孕期一直用这个，再擦一遍润肤乳，早晚可以一次，目前没长妊娠纹，现在家里大大小小的东西基本都是在京东买的，质量比较有保障，送货速度很快，快递员服务也很好！,正面,清洁护肤,
2.49E+17,面膜已收到 包装很好 物流非常快 物廉价美 非常满意 ,正面,清洁护肤,
2.49E+17,非常好的产品，非常好的卖家，还会再来。,正面,清洁护肤,
2.49E+17,挺好的，比较温和，清爽不油腻,正面,清洁护肤,
2.49E+17,淡淡的清香很好闻！！,正面,清洁护肤,
2.49E+17,还不错，趁活动买，回购好几次了,正面,清洁护肤,
2.49E+17,哈哈没看清楚以为是二合一的那种,中性,清洁护肤,
2.49E+17,没有什么香精的味道，还不错,正面,清洁护肤,
2.49E+17,感觉对油性头皮一点也不友好，洗不干净，洗完后头发跟没洗一样，而且不是没有味道，只是没有香味，还有其他有点不太好闻的味道，每次洗完后都能闻到头皮一股臭酸味，一次要挤好几次洗，用的很快,负面,清洁护肤,
2.49E+17,好用，实用，物流很快。方便，快捷。物美价廉！,正面,清洁护肤,
2.49E+17,很舒服,正面,清洁护肤,
2.49E+17,给孩子用很好，孩子也很喜欢，味道也比较好闻。,正面,清洁护肤,
2.49E+17,清爽不油腻。不错?,正面,清洁护肤,
2.49E+17,味道清新不刺鼻、给宝贝洗洗一下再来评价,正面,清洁护肤,
2.49E+17,不错啊，用很多年了，有一定的效果喔，会继续购买的。,正面,清洁护肤,
2.49E+17,不错的选择,正面,清洁护肤,
2.49E+17,非常满意，特别值得回购，强烈推荐给可爱的东粉们哈哈哈哈哈。当然，快递小哥一如既然给力！,正面,清洁护肤,
2.49E+17,大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！很满意?，做工很好，物流快，客服很棒，点赞,正面,清洁护肤,
2.49E+17,产品香味：味道很淡，适合体质：适合所有体质，用过很舒服,正面,清洁护肤,
